Database of Origin,Crowley et al 1991
529.0,0.802
530.0,0.803
531.0,0.803
532.0,0.804
533.0,0.804
534.0,0.805
535.0,0.805
536.0,0.806
537.0,0.806
538.0,0.806
539.0,0.807
540.0,0.807
541.0,0.808
542.0,0.808
543.0,0.809
544.0,0.809
545.0,0.81
546.0,0.81
547.0,0.811
548.0,0.812
549.0,0.812
550.0,0.813
551.0,0.813
552.0,0.814
553.0,0.814
554.0,0.815
555.0,0.815
556.0,0.815
557.0,0.815
558.0,0.815
559.0,0.815
560.0,0.815
561.0,0.815
562.0,0.815
563.0,0.815
564.0,0.815
565.0,0.815
566.0,0.816
567.0,0.816
568.0,0.816
569.0,0.816
570.0,0.816
571.0,0.817
572.0,0.817
573.0,0.817
574.0,0.818
575.0,0.818
576.0,0.819
577.0,0.82
578.0,0.82
579.0,0.82
580.0,0.821
581.0,0.821
582.0,0.821
583.0,0.821
584.0,0.822
585.0,0.822
586.0,0.822
587.0,0.823
588.0,0.823
589.0,0.823
590.0,0.823
591.0,0.824
592.0,0.824
593.0,0.824
594.0,0.824
595.0,0.824
596.0,0.824
597.0,0.824
598.0,0.824
599.0,0.824
600.0,0.824
601.0,0.824
602.0,0.824
603.0,0.824
604.0,0.823
605.0,0.824
606.0,0.824
607.0,0.824
608.0,0.824
609.0,0.825
610.0,0.825
611.0,0.825
612.0,0.826
613.0,0.826
614.0,0.826
615.0,0.827
616.0,0.827
617.0,0.828
618.0,0.828
619.0,0.829
620.0,0.829
621.0,0.829
622.0,0.829
623.0,0.828
624.0,0.828
625.0,0.828
626.0,0.828
627.0,0.828
628.0,0.828
629.0,0.828
630.0,0.828
631.0,0.828
632.0,0.828
633.0,0.827
634.0,0.827
635.0,0.827
636.0,0.827
637.0,0.827
638.0,0.827
639.0,0.827
640.0,0.827
641.0,0.827
642.0,0.828
643.0,0.828
644.0,0.828
645.0,0.828
646.0,0.829
647.0,0.829
648.0,0.829
649.0,0.829
650.0,0.829
651.0,0.829
652.0,0.829
653.0,0.829
654.0,0.829
655.0,0.829
656.0,0.829
657.0,0.829
658.0,0.829
659.0,0.829
660.0,0.829
661.0,0.829
662.0,0.83
663.0,0.83
664.0,0.83
665.0,0.83
666.0,0.831
667.0,0.831
668.0,0.831
669.0,0.831
670.0,0.831
671.0,0.83
672.0,0.83
673.0,0.83
674.0,0.83
675.0,0.83
676.0,0.83
677.0,0.83
678.0,0.83
679.0,0.83
680.0,0.83
681.0,0.83
682.0,0.83
683.0,0.831
684.0,0.831
685.0,0.831
686.0,0.831
687.0,0.831
688.0,0.831
689.0,0.831
690.0,0.831
691.0,0.831
692.0,0.831
693.0,0.831
694.0,0.831
695.0,0.831
696.0,0.831
697.0,0.831
698.0,0.831
699.0,0.831
700.0,0.831
701.0,0.831
702.0,0.831
703.0,0.831
704.0,0.831
705.0,0.831
706.0,0.831
707.0,0.831
708.0,0.831
709.0,0.831
710.0,0.831
711.0,0.831
712.0,0.832
713.0,0.832
714.0,0.832
715.0,0.832
716.0,0.832
717.0,0.832
718.0,0.832
719.0,0.832
720.0,0.832
721.0,0.831
722.0,0.831
723.0,0.83
724.0,0.83
725.0,0.83
726.0,0.831
727.0,0.831
728.0,0.831
729.0,0.831
730.0,0.831
731.0,0.831
732.0,0.831
733.0,0.831
734.0,0.831
735.0,0.831
736.0,0.83
737.0,0.83
738.0,0.83
739.0,0.83
740.0,0.831
741.0,0.831
742.0,0.831
743.0,0.831
744.0,0.831
745.0,0.831
746.0,0.831
747.0,0.831
748.0,0.831
749.0,0.831
750.0,0.831
751.0,0.831
752.0,0.831
753.0,0.831
754.0,0.831
755.0,0.831
756.0,0.831
757.0,0.831
758.0,0.831
759.0,0.831
760.0,0.831
761.0,0.83
762.0,0.83
763.0,0.83
764.0,0.831
765.0,0.831
766.0,0.831
767.0,0.831
768.0,0.831
769.0,0.831
770.0,0.831
771.0,0.831
772.0,0.831
773.0,0.831
774.0,0.831
775.0,0.831
776.0,0.831
777.0,0.831
778.0,0.831
779.0,0.831
780.0,0.831
781.0,0.831
782.0,0.831
783.0,0.83
784.0,0.83
785.0,0.83
786.0,0.83
787.0,0.83
788.0,0.83
789.0,0.83
790.0,0.83
791.0,0.83
792.0,0.83
793.0,0.83
794.0,0.83
795.0,0.83
796.0,0.83
797.0,0.83
798.0,0.83
799.0,0.83
800.0,0.83
801.0,0.83
802.0,0.829
803.0,0.829
804.0,0.828
805.0,0.826
809.0,0.828
813.0,0.829
817.0,0.828
821.0,0.828
825.0,0.829
829.0,0.828
833.0,0.828
837.0,0.827
841.0,0.825
845.0,0.825
849.0,0.827
853.0,0.828
857.0,0.827
861.0,0.827
865.0,0.827
869.0,0.826
873.0,0.824
877.0,0.824
881.0,0.824
885.0,0.824
889.0,0.824
893.0,0.826
897.0,0.825
901.0,0.825
905.0,0.825
909.0,0.824
913.0,0.824
917.0,0.826
921.0,0.826
925.0,0.825
929.0,0.824
933.0,0.825
937.0,0.825
941.0,0.825
945.0,0.823
949.0,0.822
953.0,0.821
957.0,0.819
961.0,0.816
965.0,0.814
969.0,0.81
973.0,0.807
977.0,0.805
981.0,0.801
985.0,0.797
989.0,0.795
993.0,0.793
997.0,0.787
1001.0,0.784
1005.0,0.784
1009.0,0.784
1013.0,0.786
1017.0,0.788
1021.0,0.789
1025.0,0.79
1029.0,0.791
1033.0,0.793
1037.0,0.797
1041.0,0.798
1045.0,0.799
1049.0,0.799
1053.0,0.802
1057.0,0.805
1061.0,0.805
1065.0,0.807
1069.0,0.81
1073.0,0.81
1077.0,0.81
1081.0,0.81
1085.0,0.81
1089.0,0.81
1093.0,0.809
1097.0,0.809
1101.0,0.81
1105.0,0.811
1109.0,0.81
1113.0,0.809
1117.0,0.807
1121.0,0.805
1125.0,0.803
1129.0,0.802
1133.0,0.799
1137.0,0.797
1141.0,0.794
1145.0,0.791
1149.0,0.787
1153.0,0.785
1157.0,0.78
1161.0,0.775
1165.0,0.769
1169.0,0.761
1173.0,0.753
1177.0,0.746
1181.0,0.737
1185.0,0.726
1189.0,0.717
1193.0,0.71
1197.0,0.706
1201.0,0.702
1205.0,0.7
1209.0,0.699
1213.0,0.697
1217.0,0.696
1221.0,0.697
1225.0,0.696
1229.0,0.695
1233.0,0.697
1237.0,0.699
1241.0,0.701
1245.0,0.704
1249.0,0.706
1253.0,0.708
1257.0,0.709
1261.0,0.712
1265.0,0.716
1269.0,0.72
1273.0,0.724
1277.0,0.728
1281.0,0.731
1285.0,0.734
1289.0,0.737
1293.0,0.74
1297.0,0.74
1301.0,0.74
1305.0,0.739
1309.0,0.736
1313.0,0.732
1317.0,0.727
1321.0,0.722
1325.0,0.717
1329.0,0.711
1333.0,0.706
1337.0,0.701
1341.0,0.696
1345.0,0.689
1349.0,0.681
1353.0,0.673
1357.0,0.663
1361.0,0.653
1365.0,0.646
1369.0,0.64
1373.0,0.636
1377.0,0.629
1381.0,0.622
1385.0,0.614
1389.0,0.608
1393.0,0.598
1397.0,0.588
1401.0,0.578
1405.0,0.564
1409.0,0.548
1413.0,0.53
1417.0,0.511
1421.0,0.491
1425.0,0.468
1429.0,0.444
1433.0,0.419
1437.0,0.395
1441.0,0.371
1445.0,0.349
1449.0,0.328
1453.0,0.31
1457.0,0.293
1461.0,0.277
1465.0,0.265
1469.0,0.258
1473.0,0.255
1477.0,0.255
1481.0,0.256
1485.0,0.258
1489.0,0.261
1493.0,0.263
1497.0,0.264
1501.0,0.265
1505.0,0.268
1509.0,0.273
1513.0,0.278
1517.0,0.282
1521.0,0.284
1525.0,0.285
1529.0,0.286
1533.0,0.291
1537.0,0.298
1541.0,0.306
1545.0,0.315
1549.0,0.322
1553.0,0.331
1557.0,0.34
1561.0,0.347
1565.0,0.355
1569.0,0.363
1573.0,0.372
1577.0,0.381
1581.0,0.389
1585.0,0.396
1589.0,0.402
1593.0,0.408
1597.0,0.413
1601.0,0.418
1605.0,0.422
1609.0,0.425
1613.0,0.427
1617.0,0.427
1621.0,0.428
1625.0,0.429
1629.0,0.428
1633.0,0.428
1637.0,0.43
1641.0,0.429
1645.0,0.429
1649.0,0.428
1653.0,0.428
1657.0,0.427
1661.0,0.426
1665.0,0.424
1669.0,0.423
1673.0,0.421
1677.0,0.42
1681.0,0.42
1685.0,0.418
1689.0,0.416
1693.0,0.413
1697.0,0.411
1701.0,0.409
1705.0,0.406
1709.0,0.405
1713.0,0.405
1717.0,0.403
1721.0,0.401
1725.0,0.399
1729.0,0.399
1733.0,0.4
1737.0,0.399
1741.0,0.398
1745.0,0.397
1749.0,0.395
1753.0,0.393
1757.0,0.392
1761.0,0.387
1765.0,0.382
1769.0,0.377
1773.0,0.372
1777.0,0.37
1781.0,0.371
1785.0,0.372
1789.0,0.375
1793.0,0.379
1797.0,0.383
1801.0,0.388
1805.0,0.393
1809.0,0.397
1813.0,0.4
1817.0,0.405
1821.0,0.41
1825.0,0.416
1829.0,0.419
1833.0,0.421
1837.0,0.422
1841.0,0.424
1845.0,0.425
1849.0,0.425
1853.0,0.426
1857.0,0.426
1861.0,0.424
1865.0,0.419
1869.0,0.412
1873.0,0.405
1877.0,0.398
1881.0,0.389
1885.0,0.378
1889.0,0.364
1893.0,0.348
1897.0,0.331
1901.0,0.312
1905.0,0.292
1909.0,0.272
1913.0,0.254
1917.0,0.237
1921.0,0.221
1925.0,0.206
1929.0,0.192
1933.0,0.178
1937.0,0.167
1941.0,0.156
1945.0,0.146
1949.0,0.136
1953.0,0.127
1957.0,0.119
1961.0,0.113
1965.0,0.108
1969.0,0.106
1973.0,0.107
1977.0,0.11
1981.0,0.114
1985.0,0.118
1989.0,0.121
1993.0,0.124
1997.0,0.124
2001.0,0.125
2005.0,0.127
2009.0,0.13
2013.0,0.136
2017.0,0.143
2021.0,0.15
2025.0,0.157
2029.0,0.163
2033.0,0.167
2037.0,0.172
2041.0,0.176
2045.0,0.18
2049.0,0.182
2053.0,0.186
2057.0,0.189
2061.0,0.192
2065.0,0.196
2069.0,0.198
2073.0,0.2
2077.0,0.202
2081.0,0.203
2085.0,0.204
2089.0,0.205
2093.0,0.207
2097.0,0.209
2101.0,0.211
2105.0,0.213
2109.0,0.217
2113.0,0.22
2117.0,0.224
2121.0,0.229
2125.0,0.233
2129.0,0.237
2133.0,0.24
2137.0,0.245
2141.0,0.249
2145.0,0.252
2149.0,0.255
2153.0,0.258
2157.0,0.26
2161.0,0.262
2165.0,0.263
2169.0,0.264
2173.0,0.265
2177.0,0.264
2181.0,0.264
2185.0,0.264
2189.0,0.264
2193.0,0.264
2197.0,0.265
2201.0,0.266
2205.0,0.267
2209.0,0.269
2213.0,0.272
2217.0,0.276
2221.0,0.278
2225.0,0.281
2229.0,0.283
2233.0,0.286
2237.0,0.288
2241.0,0.29
2245.0,0.293
2249.0,0.295
2253.0,0.298
2257.0,0.302
2261.0,0.305
2265.0,0.306
2269.0,0.309
2273.0,0.312
2277.0,0.314
2281.0,0.316
2285.0,0.317
2289.0,0.317
2293.0,0.316
2297.0,0.315
2301.0,0.314
2305.0,0.312
2309.0,0.308
2313.0,0.304
2317.0,0.299
2321.0,0.294
2325.0,0.289
2329.0,0.284
2333.0,0.277
2337.0,0.27
2341.0,0.263
2345.0,0.254
2349.0,0.247
2353.0,0.239
2357.0,0.23
2361.0,0.22
2365.0,0.212
2369.0,0.203
2373.0,0.193
2377.0,0.185
2381.0,0.177
2385.0,0.169
2389.0,0.164
2393.0,0.158
2397.0,0.152
2401.0,0.147
2405.0,0.142
2409.0,0.137
2413.0,0.132
2417.0,0.129
2421.0,0.126
2425.0,0.122
2429.0,0.119
2433.0,0.117
2437.0,0.115
2441.0,0.112
2445.0,0.11
2449.0,0.108
2453.0,0.106
2457.0,0.105
2461.0,0.104
2465.0,0.101
2469.0,0.099
2473.0,0.097
2477.0,0.095
2481.0,0.094
2485.0,0.092
2489.0,0.091
2493.0,0.089
2497.0,0.088
2501.0,0.088
2505.0,0.088
