Database of Origin,CSIRO National Virtual Core Library
1961.0,0.213274002
1962.0,0.213045135
1963.0,0.212803796
1964.0,0.212541282
1965.0,0.212303668
1966.0,0.212140068
1967.0,0.21194759
1968.0,0.211617127
1969.0,0.211165607
1970.0,0.210781366
1971.0,0.210516885
1972.0,0.210230529
1973.0,0.20995529
1974.0,0.20968771
1975.0,0.209269598
1976.0,0.208822563
1977.0,0.208555922
1978.0,0.208360314
1979.0,0.208156496
1980.0,0.207900956
1981.0,0.207614988
1982.0,0.20736596
1983.0,0.207131267
1984.0,0.206793457
1985.0,0.206471711
1986.0,0.206329972
1987.0,0.206204712
1988.0,0.205967113
1989.0,0.205757916
1990.0,0.205529734
1991.0,0.205303162
1992.0,0.205166757
1993.0,0.205075368
1994.0,0.204895779
1995.0,0.204593778
1996.0,0.204365611
1997.0,0.204210818
1998.0,0.204037189
1999.0,0.203928396
2000.0,0.203863904
2001.0,0.203672647
2002.0,0.203471154
2003.0,0.203345463
2004.0,0.203286022
2005.0,0.20332627
2006.0,0.203387558
2007.0,0.203414828
2008.0,0.203417689
2009.0,0.203412145
2010.0,0.203406662
2011.0,0.20340471
2012.0,0.203387409
2013.0,0.203362375
2014.0,0.203293949
2015.0,0.203200743
2016.0,0.203110233
2017.0,0.203066096
2018.0,0.203090012
2019.0,0.203098804
2020.0,0.203030124
2021.0,0.202890933
2022.0,0.202749819
2023.0,0.202640712
2024.0,0.202585012
2025.0,0.202670276
2026.0,0.202730685
2027.0,0.202654421
2028.0,0.202623829
2029.0,0.202609584
2030.0,0.202567905
2031.0,0.202487111
2032.0,0.202295601
2033.0,0.202126041
2034.0,0.201943412
2035.0,0.201745346
2036.0,0.20154503
2037.0,0.201328784
2038.0,0.201102138
2039.0,0.200910658
2040.0,0.20084019
2041.0,0.200762689
2042.0,0.200586304
2043.0,0.200391114
2044.0,0.200112686
2045.0,0.199757382
2046.0,0.199368984
2047.0,0.198892117
2048.0,0.198436275
2049.0,0.198127151
2050.0,0.197829783
2051.0,0.197621644
2052.0,0.197475806
2053.0,0.197367713
2054.0,0.197186038
2055.0,0.196969256
2056.0,0.196798652
2057.0,0.196689963
2058.0,0.196665004
2059.0,0.196525246
2060.0,0.196296871
2061.0,0.196112916
2062.0,0.195971161
2063.0,0.195935383
2064.0,0.195993438
2065.0,0.195974141
2066.0,0.195723206
2067.0,0.195449859
2068.0,0.195256144
2069.0,0.195106462
2070.0,0.194819048
2071.0,0.194462746
2072.0,0.194083065
2073.0,0.193688452
2074.0,0.193350941
2075.0,0.193102092
2076.0,0.192897454
2077.0,0.192899361
2078.0,0.192875326
2079.0,0.192557305
2080.0,0.192191288
2081.0,0.191836044
2082.0,0.191500887
2083.0,0.191238329
2084.0,0.190989316
2085.0,0.190624833
2086.0,0.190255955
2087.0,0.190248683
2088.0,0.190406069
2089.0,0.190271467
2090.0,0.189932287
2091.0,0.189543456
2092.0,0.189097881
2093.0,0.188778743
2094.0,0.188647091
2095.0,0.188530415
2096.0,0.188400313
2097.0,0.188231692
2098.0,0.188000798
2099.0,0.187794358
2100.0,0.187414333
2101.0,0.186886564
2102.0,0.186389744
2103.0,0.185996026
2104.0,0.185545057
2105.0,0.185058057
2106.0,0.184621021
2107.0,0.184274957
2108.0,0.183940887
2109.0,0.18347089
2110.0,0.182986557
2111.0,0.182551831
2112.0,0.182145521
2113.0,0.18192561
2114.0,0.181747511
2115.0,0.181637138
2116.0,0.181560889
2117.0,0.181594595
2118.0,0.18158412
2119.0,0.181433514
2120.0,0.181291476
2121.0,0.181182206
2122.0,0.181058645
2123.0,0.181041315
2124.0,0.181070983
2125.0,0.18102929
2126.0,0.180944398
2127.0,0.180846393
2128.0,0.180728614
2129.0,0.180595532
2130.0,0.180413991
2131.0,0.18024762
2132.0,0.180211186
2133.0,0.180190265
2134.0,0.1802468
2135.0,0.18032445
2136.0,0.180257782
2137.0,0.180189475
2138.0,0.180151939
2139.0,0.180059806
2140.0,0.179914176
2141.0,0.179582328
2142.0,0.179346502
2143.0,0.179378897
2144.0,0.179380924
2145.0,0.179303184
2146.0,0.179146335
2147.0,0.178800702
2148.0,0.178485319
2149.0,0.17837961
2150.0,0.178288177
2151.0,0.178079039
2152.0,0.177849844
2153.0,0.17768687
2154.0,0.177549139
2155.0,0.177392632
2156.0,0.177251041
2157.0,0.177196145
2158.0,0.177124336
2159.0,0.177109689
2160.0,0.177122131
2161.0,0.177082673
2162.0,0.176939979
2163.0,0.176701933
2164.0,0.176289335
2165.0,0.175954208
2166.0,0.175882399
2167.0,0.175767705
2168.0,0.175431296
2169.0,0.175090283
2170.0,0.174729675
2171.0,0.17435354
2172.0,0.1741447
2173.0,0.173971891
2174.0,0.173907548
2175.0,0.173894748
2176.0,0.173618242
2177.0,0.173158884
2178.0,0.172876939
2179.0,0.172761932
2180.0,0.172596425
2181.0,0.172329292
2182.0,0.172069699
2183.0,0.17194964
2184.0,0.171867937
2185.0,0.171637014
2186.0,0.171371937
2187.0,0.171047673
2188.0,0.170706034
2189.0,0.170492366
2190.0,0.170329377
2191.0,0.170221612
2192.0,0.170088202
2193.0,0.169859901
2194.0,0.169546247
2195.0,0.169333801
2196.0,0.16925092
2197.0,0.169023484
2198.0,0.168699116
2199.0,0.168518588
2200.0,0.168405339
2201.0,0.168396518
2202.0,0.168459237
2203.0,0.168388709
2204.0,0.168239474
2205.0,0.168071792
2206.0,0.167642906
2207.0,0.167181522
2208.0,0.166920453
2209.0,0.166707531
2210.0,0.1666262
2211.0,0.166512236
2212.0,0.166164219
2213.0,0.165812135
2214.0,0.165673822
2215.0,0.165573716
2216.0,0.16542004
2217.0,0.165205389
2218.0,0.164797336
2219.0,0.164348826
2220.0,0.16415076
2221.0,0.164120257
2222.0,0.16398783
2223.0,0.163732424
2224.0,0.163374111
2225.0,0.162786871
2226.0,0.162227601
2227.0,0.161896154
2228.0,0.161547452
2229.0,0.16113399
2230.0,0.160782248
2231.0,0.160468593
2232.0,0.160064518
2233.0,0.159259975
2234.0,0.158424944
2235.0,0.157269761
2236.0,0.156102747
2237.0,0.15517047
2238.0,0.154259712
2239.0,0.153432131
2240.0,0.152623132
2241.0,0.151986971
2242.0,0.151387736
2243.0,0.150692955
2244.0,0.149957195
2245.0,0.14944835
2246.0,0.148970231
2247.0,0.148477226
2248.0,0.148025841
2249.0,0.147873104
2250.0,0.147996694
2251.0,0.147878125
2252.0,0.147461876
2253.0,0.147059917
2254.0,0.146769121
2255.0,0.146389589
2256.0,0.145727456
2257.0,0.145067051
2258.0,0.144411758
2259.0,0.143791705
2260.0,0.143476918
2261.0,0.143082201
2262.0,0.142013773
2263.0,0.140966162
2264.0,0.139734715
2265.0,0.138474256
2266.0,0.137579471
2267.0,0.136731967
2268.0,0.135549054
2269.0,0.134301141
2270.0,0.133393213
2271.0,0.132542878
2272.0,0.131469235
2273.0,0.130346134
2274.0,0.129160896
2275.0,0.127948552
2276.0,0.126717895
2277.0,0.125454471
2278.0,0.1244068
2279.0,0.123524144
2280.0,0.122792862
2281.0,0.122214742
2282.0,0.121478066
2283.0,0.12056689
2284.0,0.119690582
2285.0,0.118877023
2286.0,0.118127666
2287.0,0.117513888
2288.0,0.116763726
2289.0,0.115633711
2290.0,0.114559047
2291.0,0.11374639
2292.0,0.11298883
2293.0,0.112453036
2294.0,0.111879639
2295.0,0.111052133
2296.0,0.110228084
2297.0,0.109958477
2298.0,0.109701633
2299.0,0.10943979
2300.0,0.109156005
2301.0,0.108502179
2302.0,0.107837878
2303.0,0.107747696
2304.0,0.107711494
2305.0,0.107348956
2306.0,0.106962763
2307.0,0.106426388
2308.0,0.105792172
2309.0,0.105417006
2310.0,0.105149604
2311.0,0.104922727
2312.0,0.104719296
2313.0,0.10481602
2314.0,0.105135076
2315.0,0.105330676
2316.0,0.10541071
2317.0,0.105661854
2318.0,0.106055327
2319.0,0.106632181
2320.0,0.107458323
2321.0,0.108521387
2322.0,0.109800406
2323.0,0.111044146
2324.0,0.112239502
2325.0,0.113595121
2326.0,0.115224965
2327.0,0.116837725
2328.0,0.118383609
2329.0,0.119895749
2330.0,0.121360071
2331.0,0.122815967
2332.0,0.124227233
2333.0,0.125654995
2334.0,0.126901135
2335.0,0.128170028
2336.0,0.129486918
2337.0,0.130734682
2338.0,0.131392092
2339.0,0.13204366
2340.0,0.132387772
2341.0,0.13274163
2342.0,0.133087963
2343.0,0.133432046
2344.0,0.133840248
2345.0,0.13426587
2346.0,0.134417742
2347.0,0.134576157
2348.0,0.13482751
2349.0,0.135061249
2350.0,0.134883121
2351.0,0.134658217
2352.0,0.134487361
2353.0,0.134331763
2354.0,0.134402633
2355.0,0.134529978
2356.0,0.13429071
2357.0,0.133901671
2358.0,0.133640632
2359.0,0.133454651
2360.0,0.133389726
2361.0,0.13337408
2362.0,0.133095369
2363.0,0.132677004
2364.0,0.132443324
2365.0,0.132317781
2366.0,0.131660879
2367.0,0.130693212
2368.0,0.12944299
2369.0,0.128008842
2370.0,0.12650153
2371.0,0.124932125
2372.0,0.123700075
2373.0,0.122757852
2374.0,0.122008406
2375.0,0.121351488
2376.0,0.120204583
2377.0,0.118661433
2378.0,0.117326297
2379.0,0.116092339
2380.0,0.115255676
2381.0,0.115055621
2382.0,0.114667974
2383.0,0.114038371
2384.0,0.11357338
2385.0,0.113260403
2386.0,0.113084063
2387.0,0.113113366
2388.0,0.113198519
2389.0,0.113417037
2390.0,0.113623902
2391.0,0.113695718
2392.0,0.114049569
2393.0,0.11502599
2394.0,0.116118126
2395.0,0.117462538
2396.0,0.118748561
2397.0,0.119802609
2398.0,0.120797612
2399.0,0.121375717
2400.0,0.121841602
2401.0,0.122407526
2402.0,0.122978397
2403.0,0.123657607
2404.0,0.124584861
2405.0,0.125768736
2406.0,0.126560986
2407.0,0.126463413
2408.0,0.126492262
2409.0,0.12659426
2410.0,0.126703709
2411.0,0.126689106
2412.0,0.126695275
2413.0,0.127233326
2414.0,0.127802134
2415.0,0.128530532
2416.0,0.129159659
2417.0,0.128731698
2418.0,0.128369182
2419.0,0.129151538
2420.0,0.129910603
2421.0,0.130047962
2422.0,0.130227506
2423.0,0.130433142
2424.0,0.130703822
2425.0,0.131281003
2426.0,0.131867781
2427.0,0.13190268
2428.0,0.131728321
2429.0,0.132086396
2430.0,0.132323638
2431.0,0.131280065
2432.0,0.130480275
2433.0,0.131299242
2434.0,0.131984964
2435.0,0.131814182
2436.0,0.131816626
2437.0,0.131762654
2438.0,0.13148725
2439.0,0.130989909
2440.0,0.130640537
2441.0,0.130920574
2442.0,0.131071612
2443.0,0.130104899
2444.0,0.129687071
2445.0,0.130597502
2446.0,0.130798668
2447.0,0.129827961
2448.0,0.129281357
2449.0,0.129573718
2450.0,0.129530713
2451.0,0.12907584
2452.0,0.128933564
2453.0,0.129130244
2454.0,0.129173085
2455.0,0.129277512
2456.0,0.128960282
2457.0,0.12842305
2458.0,0.128043607
2459.0,0.126986757
2460.0,0.126900539
2461.0,0.127859578
2462.0,0.127900183
2463.0,0.12870802
2464.0,0.129539475
2465.0,0.128565371
2466.0,0.127799153
2467.0,0.127450064
2468.0,0.127325624
2469.0,0.127255782
2470.0,0.126970485
2471.0,0.127928108
2472.0,0.129272535
2473.0,0.129814729
2474.0,0.129965156
2475.0,0.129098862
2476.0,0.12846671
2477.0,0.129510283
2478.0,0.129463837
2479.0,0.1273911
2480.0,0.126526564
2481.0,0.127572387
2482.0,0.127513424
2483.0,0.126347706
2484.0,0.125426054
2485.0,0.123850867
2486.0,0.122819126
2487.0,0.122215904
2488.0,0.121539585
2489.0,0.121162705
2490.0,0.121593006
2491.0,0.122281872
2492.0,0.122832485
2493.0,0.123859361
2494.0,0.124856256
2495.0,0.125763983
2496.0,0.125298262
2497.0,0.126228571
2498.0,0.128795117
2499.0,0.129288182
2500.0,0.130101576
6025.0,0.013115873
6050.0,0.017773448
6075.0,0.014966371
6100.0,0.013419281
6125.0,0.011488655
6150.0,0.012893559
6175.0,0.00648283
6200.0,0.002834151
6225.0,0.004608814
6250.0,0.001803398
6275.0,0.006314383
6300.0,0.002611621
6325.0,0.007378603
6350.0,0.010074997
6375.0,0.01133188
6400.0,0.033968657
6425.0,0.024621705
6450.0,0.011562308
6475.0,0.020205146
6500.0,0.041060433
6525.0,0.025012327
6550.0,0.026339503
6575.0,0.036195312
6600.0,0.021337904
6625.0,0.023145353
6650.0,0.019064775
6675.0,0.01385489
6700.0,0.015733255
6725.0,0.01367978
6750.0,0.010910253
6775.0,0.020155605
6800.0,0.025931491
6825.0,0.026271805
6850.0,0.027789258
6875.0,0.02695241
6900.0,0.020741906
6925.0,0.016974052
6950.0,0.014800347
6975.0,0.015441094
7000.0,0.015177825
7025.0,0.018816179
7050.0,0.018598083
7075.0,0.019004278
7100.0,0.017235572
7125.0,0.014895012
7150.0,0.01613752
7175.0,0.018263297
7200.0,0.014660018
7225.0,0.008898478
7250.0,0.008734311
7275.0,0.013738656
7300.0,0.010725763
7325.0,0.007579145
7350.0,0.005326922
7375.0,0.003585878
7400.0,0.004588372
7425.0,0.004810294
7450.0,0.002626671
7475.0,0.00439761
7500.0,0.0030798
7525.0,2.38E-05
7550.0,0.003703848
7575.0,0.005186777
7600.0,0.00671172
7625.0,0.002182144
7650.0,0.002187913
7675.0,0.000144068
7700.0,0.002944745
7725.0,0.001648237
7750.0,0.000960216
7775.0,0
7800.0,0.001261679
7825.0,0.004775137
7850.0,0.004817688
7875.0,0.004655587
7900.0,0.006234342
7925.0,0.005340844
7950.0,0.004215772
7975.0,0.004875998
8000.0,0.003416626
8025.0,0.0019714
8050.0,0.000179019
8075.0,0.000989969
8100.0,0.000452875
8125.0,0.002107033
8150.0,0.005737757
8175.0,0.005712093
8200.0,0.004558438
8225.0,0.007710793
8250.0,0.009322515
8275.0,0.013416223
8300.0,0.017719921
8325.0,0.022091052
8350.0,0.026615623
8375.0,0.029854402
8400.0,0.039193247
8425.0,0.045238916
8450.0,0.05661941
8475.0,0.07289239
8500.0,0.088729776
8525.0,0.114233531
8550.0,0.14396815
8575.0,0.181318134
8600.0,0.236791119
8625.0,0.314092398
8650.0,0.391255975
8675.0,0.451784581
8700.0,0.490870774
8725.0,0.517550766
8750.0,0.534314036
8775.0,0.536600351
8800.0,0.53435123
8825.0,0.520736575
8850.0,0.484343648
8875.0,0.434545249
8900.0,0.419369578
8925.0,0.42989409
8950.0,0.425212383
8975.0,0.414367557
9000.0,0.39776665
9025.0,0.38232711
9050.0,0.376173526
9075.0,0.383256912
9100.0,0.401642263
9125.0,0.426676691
9150.0,0.452139378
9175.0,0.476762474
9200.0,0.500499487
9225.0,0.518787563
9250.0,0.53403312
9275.0,0.544798851
9300.0,0.545910716
9325.0,0.540714979
9350.0,0.529183447
9375.0,0.512770236
9400.0,0.4991512
9425.0,0.492709905
9450.0,0.492640078
9475.0,0.496878296
9500.0,0.498412579
9525.0,0.496681541
9550.0,0.495820135
9575.0,0.513579726
9600.0,0.552500427
9625.0,0.587864935
9650.0,0.599356711
9675.0,0.588293493
9700.0,0.569645226
9725.0,0.568020105
9750.0,0.594094515
9775.0,0.645140231
9800.0,0.704002619
9825.0,0.756670415
9850.0,0.802945316
9875.0,0.842054725
9900.0,0.875958443
9925.0,0.906181335
9950.0,0.933501065
9975.0,0.959730387
10000.0,0.980127633
10025.0,0.993179262
10050.0,0.999828041
10075.001,0.01
10100.0,0.991196811
10125.0,0.97029686
10150.0,0.938745975
10175.0,0.904598653
10200.001,0.874903977
10225.0,0.852096975
10250.0,0.834170818
10275.0,0.817409039
10300.0,0.801456153
10325.001,0.78703028
10350.0,0.774883628
10375.0,0.763178945
10400.0,0.749810278
10425.0,0.735426486
10450.001,0.720446765
10475.0,0.701709867
10500.0,0.67582643
10525.0,0.642701566
10550.0,0.60415411
10575.001,0.562731028
10600.0,0.521661103
10625.0,0.483788192
10650.0,0.448370337
10675.0,0.413874865
10700.001,0.3833507
10725.0,0.363887161
10750.0,0.360498875
10775.0,0.372619241
10800.0,0.395558298
10825.001,0.421963245
10850.0,0.443470806
10875.0,0.454012692
10900.0,0.452365458
10925.0,0.441378087
10950.001,0.4244304
10975.0,0.404291213
11000.0,0.385159045
11025.0,0.37094143
11050.0,0.360876232
11075.001,0.35086146
11100.0,0.339418322
11125.0,0.329056591
11150.0,0.321340948
11175.0,0.314658225
11200.001,0.308012724
11225.0,0.303061247
11250.0,0.300699711
11275.0,0.29861328
11300.0,0.29452306
11325.001,0.289820462
11350.0,0.287050396
11375.0,0.285206318
11400.0,0.281056195
11425.0,0.274525046
11450.001,0.26905039
11475.0,0.266225815
11500.0,0.263571382
11525.0,0.258992434
11550.0,0.254435718
11575.001,0.252706915
11600.0,0.252735406
11625.0,0.250962406
11650.0,0.246485487
11675.0,0.24202466
11700.001,0.239832699
11725.0,0.238996536
11750.0,0.237430081
11775.0,0.234776467
11800.0,0.232165068
11825.001,0.230008841
11850.0,0.227480844
11875.0,0.224255219
11900.0,0.221608698
11925.0,0.221030831
11950.001,0.222225636
11975.0,0.223265424
12000.0,0.22264263
12025.0,0.220545113
12050.0,0.218030319
12075.001,0.215607762
12100.0,0.213107735
12125.0,0.210567847
12150.0,0.208595529
12175.0,0.207720965
12200.001,0.207701445
12225.0,0.20771645
12250.0,0.207228318
12275.0,0.206445739
12300.0,0.205876559
12325.001,0.205664769
12350.0,0.205508038
12375.0,0.204939157
12400.0,0.203464076
12425.0,0.200815469
12450.001,0.197570711
12475.0,0.195230857
12500.0,0.19486843
12525.0,0.195509076
12550.0,0.194591075
12575.001,0.190658033
12600.0,0.185304746
12625.0,0.181812823
12650.0,0.18181923
12675.0,0.183780536
12700.001,0.184864327
12725.0,0.183957934
12750.0,0.182419509
12775.0,0.182036445
12800.0,0.182854503
12825.001,0.183377221
12850.0,0.182653099
12875.0,0.181767866
12900.0,0.183191299
12925.0,0.18872191
12950.001,0.198120505
12975.0,0.209847644
13000.0,0.223043725
13025.0,0.238384724
13050.0,0.256772041
13075.001,0.277419448
13100.0,0.29744187
13125.0,0.313167721
13150.0,0.321788788
13175.0,0.322251797
13200.001,0.31529206
13225.0,0.30299148
13250.0,0.288158953
13275.0,0.273613602
13300.0,0.261416584
13325.001,0.252344012
13350.0,0.246006772
13375.0,0.241551697
13400.0,0.238262475
13425.0,0.23558113
13450.001,0.232859716
13475.0,0.229388267
13500.0,0.224734694
13525.0,0.219034478
13550.0,0.212986842
13575.001,0.207568839
13600.0,0.203592569
13625.0,0.201347798
13650.0,0.200587779
13675.0,0.200858906
13700.001,0.201847598
13725.0,0.203421205
13750.0,0.205395713
13775.0,0.207344145
13800.0,0.208663166
13825.001,0.20881781
13850.0,0.207549348
13875.0,0.204925135
13900.0,0.201268807
13925.0,0.197070062
13950.001,0.192923278
13975.0,0.189428255
14000.0,0.186975628
14025.001,0.185501948
14050.0,0.184481323
14075.0,0.183355913
14100.0,0.182204917
14125.0,0.182064578
14150.001,0.184420869
14175.0,0.190065473
14200.0,0.198213145
14225.0,0.206764951
14250.0,0.21374476
14275.001,0.218843967
14300.0,0.223682612
14325.0,0.23067899
14350.0,0.24173151
14375.0,0.256784558
14400.001,0.276039243
14425.0,0.297665387
14450.0,0.314835578
14475.0,0.324530244
14500.0,0.329202563
