Database of Origin,Crowley et al 1991
544.0,0.848
545.0,0.848
546.0,0.848
547.0,0.849
548.0,0.849
549.0,0.849
550.0,0.849
551.0,0.849
552.0,0.849
553.0,0.85
554.0,0.85
555.0,0.85
556.0,0.851
557.0,0.851
558.0,0.851
559.0,0.852
560.0,0.852
561.0,0.852
562.0,0.853
563.0,0.853
564.0,0.853
565.0,0.853
566.0,0.853
567.0,0.853
568.0,0.853
569.0,0.853
570.0,0.853
571.0,0.854
572.0,0.854
573.0,0.855
574.0,0.855
575.0,0.856
576.0,0.857
577.0,0.858
578.0,0.858
579.0,0.859
580.0,0.86
581.0,0.86
582.0,0.86
583.0,0.861
584.0,0.861
585.0,0.861
586.0,0.861
587.0,0.861
588.0,0.862
589.0,0.862
590.0,0.862
591.0,0.862
592.0,0.862
593.0,0.862
594.0,0.862
595.0,0.862
596.0,0.862
597.0,0.862
598.0,0.862
599.0,0.862
600.0,0.862
601.0,0.862
602.0,0.863
603.0,0.863
604.0,0.863
605.0,0.864
606.0,0.864
607.0,0.864
608.0,0.865
609.0,0.865
610.0,0.865
611.0,0.865
612.0,0.865
613.0,0.865
614.0,0.866
615.0,0.866
616.0,0.867
617.0,0.867
618.0,0.867
619.0,0.867
620.0,0.867
621.0,0.867
622.0,0.867
623.0,0.867
624.0,0.867
625.0,0.867
626.0,0.867
627.0,0.867
628.0,0.867
629.0,0.867
630.0,0.867
631.0,0.867
632.0,0.867
633.0,0.867
634.0,0.867
635.0,0.867
636.0,0.867
637.0,0.868
638.0,0.868
639.0,0.868
640.0,0.868
641.0,0.869
642.0,0.869
643.0,0.87
644.0,0.87
645.0,0.87
646.0,0.871
647.0,0.871
648.0,0.871
649.0,0.871
650.0,0.871
651.0,0.872
652.0,0.872
653.0,0.871
654.0,0.871
655.0,0.871
656.0,0.871
657.0,0.871
658.0,0.871
659.0,0.871
660.0,0.872
661.0,0.872
662.0,0.873
663.0,0.873
664.0,0.874
665.0,0.874
666.0,0.874
667.0,0.874
668.0,0.874
669.0,0.874
670.0,0.874
671.0,0.873
672.0,0.873
673.0,0.873
674.0,0.873
675.0,0.873
676.0,0.873
677.0,0.873
678.0,0.873
679.0,0.874
680.0,0.874
681.0,0.874
682.0,0.875
683.0,0.875
684.0,0.875
685.0,0.875
686.0,0.875
687.0,0.875
688.0,0.875
689.0,0.875
690.0,0.875
691.0,0.875
692.0,0.875
693.0,0.875
694.0,0.875
695.0,0.875
696.0,0.876
697.0,0.876
698.0,0.876
699.0,0.877
700.0,0.877
701.0,0.877
702.0,0.876
703.0,0.876
704.0,0.876
705.0,0.876
706.0,0.876
707.0,0.876
708.0,0.876
709.0,0.876
710.0,0.876
711.0,0.876
712.0,0.876
713.0,0.876
714.0,0.876
715.0,0.876
716.0,0.876
717.0,0.876
718.0,0.876
719.0,0.876
720.0,0.876
721.0,0.876
722.0,0.876
723.0,0.875
724.0,0.875
725.0,0.875
726.0,0.875
727.0,0.876
728.0,0.876
729.0,0.876
730.0,0.876
731.0,0.876
732.0,0.875
733.0,0.875
734.0,0.875
735.0,0.874
736.0,0.874
737.0,0.874
738.0,0.874
739.0,0.874
740.0,0.874
741.0,0.875
742.0,0.875
743.0,0.875
744.0,0.875
745.0,0.875
746.0,0.875
747.0,0.875
748.0,0.875
749.0,0.875
750.0,0.875
751.0,0.875
752.0,0.875
753.0,0.875
754.0,0.875
755.0,0.875
756.0,0.875
757.0,0.875
758.0,0.874
759.0,0.874
760.0,0.874
761.0,0.873
762.0,0.873
763.0,0.873
764.0,0.874
765.0,0.874
766.0,0.874
767.0,0.875
768.0,0.875
769.0,0.875
770.0,0.874
771.0,0.874
772.0,0.874
773.0,0.874
774.0,0.875
775.0,0.875
776.0,0.875
777.0,0.875
778.0,0.876
779.0,0.876
780.0,0.876
781.0,0.876
782.0,0.876
783.0,0.876
784.0,0.876
785.0,0.876
786.0,0.876
787.0,0.876
788.0,0.876
789.0,0.876
790.0,0.876
791.0,0.876
792.0,0.876
793.0,0.876
794.0,0.876
795.0,0.876
796.0,0.877
797.0,0.877
798.0,0.878
799.0,0.878
800.0,0.878
801.0,0.879
802.0,0.879
803.0,0.879
804.0,0.879
805.0,0.879
809.0,0.878
813.0,0.877
817.0,0.877
821.0,0.876
825.0,0.876
829.0,0.876
833.0,0.876
837.0,0.875
841.0,0.874
845.0,0.873
849.0,0.874
853.0,0.876
857.0,0.877
861.0,0.877
865.0,0.877
869.0,0.876
873.0,0.875
877.0,0.874
881.0,0.874
885.0,0.875
889.0,0.875
893.0,0.877
897.0,0.878
901.0,0.878
905.0,0.876
909.0,0.875
913.0,0.873
917.0,0.873
921.0,0.873
925.0,0.872
929.0,0.871
933.0,0.871
937.0,0.871
941.0,0.87
945.0,0.868
949.0,0.864
953.0,0.86
957.0,0.858
961.0,0.855
965.0,0.851
969.0,0.846
973.0,0.842
977.0,0.84
981.0,0.839
985.0,0.838
989.0,0.838
993.0,0.839
997.0,0.84
1001.0,0.841
1005.0,0.843
1009.0,0.847
1013.0,0.851
1017.0,0.853
1021.0,0.855
1025.0,0.857
1029.0,0.861
1033.0,0.864
1037.0,0.868
1041.0,0.871
1045.0,0.872
1049.0,0.874
1053.0,0.876
1057.0,0.877
1061.0,0.878
1065.0,0.878
1069.0,0.878
1073.0,0.877
1077.0,0.876
1081.0,0.876
1085.0,0.877
1089.0,0.878
1093.0,0.878
1097.0,0.878
1101.0,0.877
1105.0,0.876
1109.0,0.875
1113.0,0.873
1117.0,0.871
1121.0,0.869
1125.0,0.869
1129.0,0.867
1133.0,0.864
1137.0,0.859
1141.0,0.852
1145.0,0.845
1149.0,0.836
1153.0,0.827
1157.0,0.817
1161.0,0.807
1165.0,0.796
1169.0,0.787
1173.0,0.78
1177.0,0.775
1181.0,0.771
1185.0,0.769
1189.0,0.767
1193.0,0.766
1197.0,0.765
1201.0,0.765
1205.0,0.765
1209.0,0.765
1213.0,0.764
1217.0,0.764
1221.0,0.765
1225.0,0.765
1229.0,0.765
1233.0,0.766
1237.0,0.767
1241.0,0.768
1245.0,0.77
1249.0,0.773
1253.0,0.776
1257.0,0.778
1261.0,0.78
1265.0,0.781
1269.0,0.782
1273.0,0.783
1277.0,0.784
1281.0,0.785
1285.0,0.785
1289.0,0.785
1293.0,0.785
1297.0,0.783
1301.0,0.78
1305.0,0.776
1309.0,0.771
1313.0,0.765
1317.0,0.758
1321.0,0.75
1325.0,0.741
1329.0,0.732
1333.0,0.722
1337.0,0.711
1341.0,0.7
1345.0,0.69
1349.0,0.681
1353.0,0.673
1357.0,0.665
1361.0,0.658
1365.0,0.651
1369.0,0.647
1373.0,0.643
1377.0,0.638
1381.0,0.629
1385.0,0.616
1389.0,0.602
1393.0,0.583
1397.0,0.561
1401.0,0.534
1405.0,0.503
1409.0,0.469
1413.0,0.436
1417.0,0.407
1421.0,0.383
1425.0,0.364
1429.0,0.347
1433.0,0.334
1437.0,0.325
1441.0,0.318
1445.0,0.313
1449.0,0.309
1453.0,0.306
1457.0,0.304
1461.0,0.302
1465.0,0.302
1469.0,0.304
1473.0,0.307
1477.0,0.311
1481.0,0.317
1485.0,0.324
1489.0,0.333
1493.0,0.342
1497.0,0.351
1501.0,0.36
1505.0,0.368
1509.0,0.375
1513.0,0.38
1517.0,0.384
1521.0,0.386
1525.0,0.387
1529.0,0.388
1533.0,0.388
1537.0,0.388
1541.0,0.387
1545.0,0.386
1549.0,0.385
1553.0,0.385
1557.0,0.384
1561.0,0.383
1565.0,0.384
1569.0,0.385
1573.0,0.385
1577.0,0.386
1581.0,0.389
1585.0,0.391
1589.0,0.394
1593.0,0.396
1597.0,0.399
1601.0,0.403
1605.0,0.408
1609.0,0.413
1613.0,0.419
1617.0,0.425
1621.0,0.431
1625.0,0.437
1629.0,0.444
1633.0,0.451
1637.0,0.459
1641.0,0.466
1645.0,0.472
1649.0,0.478
1653.0,0.483
1657.0,0.489
1661.0,0.494
1665.0,0.498
1669.0,0.502
1673.0,0.506
1677.0,0.51
1681.0,0.513
1685.0,0.515
1689.0,0.517
1693.0,0.519
1697.0,0.52
1701.0,0.52
1705.0,0.521
1709.0,0.522
1713.0,0.523
1717.0,0.523
1721.0,0.523
1725.0,0.523
1729.0,0.524
1733.0,0.526
1737.0,0.527
1741.0,0.528
1745.0,0.528
1749.0,0.53
1753.0,0.53
1757.0,0.53
1761.0,0.53
1765.0,0.53
1769.0,0.53
1773.0,0.53
1777.0,0.529
1781.0,0.529
1785.0,0.529
1789.0,0.528
1793.0,0.528
1797.0,0.529
1801.0,0.53
1805.0,0.53
1809.0,0.531
1813.0,0.532
1817.0,0.532
1821.0,0.532
1825.0,0.532
1829.0,0.531
1833.0,0.527
1837.0,0.522
1841.0,0.517
1845.0,0.511
1849.0,0.503
1853.0,0.493
1857.0,0.481
1861.0,0.467
1865.0,0.448
1869.0,0.426
1873.0,0.401
1877.0,0.377
1881.0,0.353
1885.0,0.328
1889.0,0.3
1893.0,0.272
1897.0,0.243
1901.0,0.213
1905.0,0.186
1909.0,0.161
1913.0,0.139
1917.0,0.119
1921.0,0.102
1925.0,0.087
1929.0,0.076
1933.0,0.07
1937.0,0.068
1941.0,0.069
1945.0,0.072
1949.0,0.074
1953.0,0.076
1957.0,0.077
1961.0,0.078
1965.0,0.079
1969.0,0.08
1973.0,0.082
1977.0,0.083
1981.0,0.085
1985.0,0.087
1989.0,0.09
1993.0,0.094
1997.0,0.099
2001.0,0.105
2005.0,0.112
2009.0,0.12
2013.0,0.128
2017.0,0.137
2021.0,0.145
2025.0,0.153
2029.0,0.161
2033.0,0.169
2037.0,0.177
2041.0,0.185
2045.0,0.193
2049.0,0.202
2053.0,0.211
2057.0,0.219
2061.0,0.228
2065.0,0.236
2069.0,0.242
2073.0,0.249
2077.0,0.255
2081.0,0.262
2085.0,0.268
2089.0,0.274
2093.0,0.279
2097.0,0.284
2101.0,0.287
2105.0,0.291
2109.0,0.295
2113.0,0.297
2117.0,0.3
2121.0,0.302
2125.0,0.303
2129.0,0.303
2133.0,0.302
2137.0,0.302
2141.0,0.302
2145.0,0.302
2149.0,0.301
2153.0,0.3
2157.0,0.299
2161.0,0.299
2165.0,0.299
2169.0,0.299
2173.0,0.299
2177.0,0.299
2181.0,0.299
2185.0,0.299
2189.0,0.3
2193.0,0.3
2197.0,0.3
2201.0,0.301
2205.0,0.301
2209.0,0.302
2213.0,0.303
2217.0,0.303
2221.0,0.303
2225.0,0.303
2229.0,0.303
2233.0,0.303
2237.0,0.303
2241.0,0.302
2245.0,0.3
2249.0,0.299
2253.0,0.298
2257.0,0.297
2261.0,0.294
2265.0,0.291
2269.0,0.289
2273.0,0.286
2277.0,0.282
2281.0,0.279
2285.0,0.274
2289.0,0.27
2293.0,0.265
2297.0,0.26
2301.0,0.255
2305.0,0.248
2309.0,0.241
2313.0,0.234
2317.0,0.227
2321.0,0.22
2325.0,0.214
2329.0,0.208
2333.0,0.201
2337.0,0.193
2341.0,0.186
2345.0,0.179
2349.0,0.173
2353.0,0.167
2357.0,0.161
2361.0,0.155
2365.0,0.148
2369.0,0.142
2373.0,0.136
2377.0,0.13
2381.0,0.125
2385.0,0.121
2389.0,0.117
2393.0,0.113
2397.0,0.11
2401.0,0.108
2405.0,0.106
2409.0,0.104
2413.0,0.102
2417.0,0.101
2421.0,0.099
2425.0,0.097
2429.0,0.096
2433.0,0.094
2437.0,0.092
2441.0,0.09
2445.0,0.088
2449.0,0.087
2453.0,0.086
2457.0,0.085
2461.0,0.083
2465.0,0.08
2469.0,0.079
2473.0,0.077
2477.0,0.076
2481.0,0.074
2485.0,0.072
2489.0,0.07
2493.0,0.069
2497.0,0.067
2501.0,0.066
2505.0,0.066
