Database of Origin,Crowley et al 1991
576.0,0.773
577.0,0.773
578.0,0.773
579.0,0.773
580.0,0.773
581.0,0.772
582.0,0.772
583.0,0.772
584.0,0.772
585.0,0.772
586.0,0.771
587.0,0.771
588.0,0.771
589.0,0.771
590.0,0.771
591.0,0.771
592.0,0.771
593.0,0.771
594.0,0.77
595.0,0.77
596.0,0.77
597.0,0.77
598.0,0.77
599.0,0.77
600.0,0.77
601.0,0.771
602.0,0.771
603.0,0.771
604.0,0.771
605.0,0.771
606.0,0.771
607.0,0.772
608.0,0.772
609.0,0.772
610.0,0.772
611.0,0.772
612.0,0.772
613.0,0.772
614.0,0.772
615.0,0.773
616.0,0.773
617.0,0.773
618.0,0.773
619.0,0.772
620.0,0.772
621.0,0.772
622.0,0.772
623.0,0.772
624.0,0.772
625.0,0.773
626.0,0.773
627.0,0.773
628.0,0.773
629.0,0.773
630.0,0.773
631.0,0.773
632.0,0.773
633.0,0.773
634.0,0.773
635.0,0.773
636.0,0.773
637.0,0.773
638.0,0.773
639.0,0.773
640.0,0.773
641.0,0.772
642.0,0.772
643.0,0.772
644.0,0.773
645.0,0.773
646.0,0.773
647.0,0.774
648.0,0.774
649.0,0.774
650.0,0.774
651.0,0.774
652.0,0.774
653.0,0.774
654.0,0.774
655.0,0.774
656.0,0.774
657.0,0.774
658.0,0.774
659.0,0.774
660.0,0.774
661.0,0.774
662.0,0.774
663.0,0.774
664.0,0.774
665.0,0.774
666.0,0.774
667.0,0.774
668.0,0.774
669.0,0.773
670.0,0.773
671.0,0.773
672.0,0.773
673.0,0.773
674.0,0.773
675.0,0.773
676.0,0.773
677.0,0.773
678.0,0.773
679.0,0.773
680.0,0.773
681.0,0.773
682.0,0.773
683.0,0.773
684.0,0.773
685.0,0.773
686.0,0.773
687.0,0.773
688.0,0.773
689.0,0.773
690.0,0.773
691.0,0.773
692.0,0.773
693.0,0.773
694.0,0.773
695.0,0.773
696.0,0.773
697.0,0.773
698.0,0.773
699.0,0.773
700.0,0.773
701.0,0.773
702.0,0.773
703.0,0.773
704.0,0.773
705.0,0.773
706.0,0.773
707.0,0.773
708.0,0.773
709.0,0.773
710.0,0.773
711.0,0.773
712.0,0.773
713.0,0.773
714.0,0.772
715.0,0.772
716.0,0.772
717.0,0.772
718.0,0.771
719.0,0.771
720.0,0.771
721.0,0.771
722.0,0.771
723.0,0.771
724.0,0.77
725.0,0.77
726.0,0.77
727.0,0.77
728.0,0.77
729.0,0.77
730.0,0.769
731.0,0.769
732.0,0.769
733.0,0.769
734.0,0.768
735.0,0.768
736.0,0.768
737.0,0.768
738.0,0.768
739.0,0.768
740.0,0.768
741.0,0.767
742.0,0.767
743.0,0.767
744.0,0.767
745.0,0.766
746.0,0.766
747.0,0.766
748.0,0.766
749.0,0.765
750.0,0.765
751.0,0.765
752.0,0.765
753.0,0.765
754.0,0.765
755.0,0.765
756.0,0.764
757.0,0.764
758.0,0.764
759.0,0.764
760.0,0.764
761.0,0.764
762.0,0.764
763.0,0.764
764.0,0.764
765.0,0.764
766.0,0.764
767.0,0.765
768.0,0.765
769.0,0.765
770.0,0.765
771.0,0.765
772.0,0.766
773.0,0.766
774.0,0.766
775.0,0.766
776.0,0.767
777.0,0.767
778.0,0.767
779.0,0.767
780.0,0.767
781.0,0.767
782.0,0.767
783.0,0.767
784.0,0.768
785.0,0.768
786.0,0.768
787.0,0.768
788.0,0.768
789.0,0.768
790.0,0.768
791.0,0.768
792.0,0.768
793.0,0.768
794.0,0.768
795.0,0.769
796.0,0.769
797.0,0.769
798.0,0.769
799.0,0.769
800.0,0.769
801.0,0.769
802.0,0.769
803.0,0.768
804.0,0.768
805.0,0.767
809.0,0.767
813.0,0.767
817.0,0.767
821.0,0.767
825.0,0.767
829.0,0.766
833.0,0.766
837.0,0.766
841.0,0.764
845.0,0.764
849.0,0.765
853.0,0.766
857.0,0.767
861.0,0.767
865.0,0.767
869.0,0.767
873.0,0.767
877.0,0.767
881.0,0.767
885.0,0.767
889.0,0.767
893.0,0.767
897.0,0.767
901.0,0.766
905.0,0.765
909.0,0.763
913.0,0.762
917.0,0.761
921.0,0.759
925.0,0.756
929.0,0.752
933.0,0.748
937.0,0.743
941.0,0.736
945.0,0.728
949.0,0.719
953.0,0.709
957.0,0.699
961.0,0.687
965.0,0.676
969.0,0.665
973.0,0.658
977.0,0.654
981.0,0.654
985.0,0.656
989.0,0.66
993.0,0.666
997.0,0.673
1001.0,0.681
1005.0,0.69
1009.0,0.701
1013.0,0.712
1017.0,0.72
1021.0,0.728
1025.0,0.736
1029.0,0.744
1033.0,0.752
1037.0,0.758
1041.0,0.763
1045.0,0.766
1049.0,0.767
1053.0,0.767
1057.0,0.767
1061.0,0.767
1065.0,0.767
1069.0,0.767
1073.0,0.766
1077.0,0.764
1081.0,0.762
1085.0,0.762
1089.0,0.761
1093.0,0.759
1097.0,0.756
1101.0,0.754
1105.0,0.753
1109.0,0.752
1113.0,0.751
1117.0,0.748
1121.0,0.746
1125.0,0.742
1129.0,0.736
1133.0,0.726
1137.0,0.716
1141.0,0.703
1145.0,0.687
1149.0,0.668
1153.0,0.648
1157.0,0.628
1161.0,0.61
1165.0,0.593
1169.0,0.579
1173.0,0.569
1177.0,0.562
1181.0,0.557
1185.0,0.553
1189.0,0.554
1193.0,0.556
1197.0,0.558
1201.0,0.559
1205.0,0.561
1209.0,0.563
1213.0,0.565
1217.0,0.568
1221.0,0.57
1225.0,0.573
1229.0,0.575
1233.0,0.577
1237.0,0.579
1241.0,0.58
1245.0,0.581
1249.0,0.583
1253.0,0.585
1257.0,0.588
1261.0,0.591
1265.0,0.595
1269.0,0.599
1273.0,0.603
1277.0,0.606
1281.0,0.608
1285.0,0.609
1289.0,0.607
1293.0,0.604
1297.0,0.597
1301.0,0.59
1305.0,0.58
1309.0,0.569
1313.0,0.557
1317.0,0.545
1321.0,0.533
1325.0,0.521
1329.0,0.508
1333.0,0.496
1337.0,0.484
1341.0,0.473
1345.0,0.462
1349.0,0.451
1353.0,0.441
1357.0,0.43
1361.0,0.42
1365.0,0.41
1369.0,0.399
1373.0,0.386
1377.0,0.37
1381.0,0.353
1385.0,0.336
1389.0,0.315
1393.0,0.291
1397.0,0.267
1401.0,0.241
1405.0,0.217
1409.0,0.196
1413.0,0.178
1417.0,0.163
1421.0,0.152
1425.0,0.142
1429.0,0.133
1433.0,0.126
1437.0,0.121
1441.0,0.117
1445.0,0.116
1449.0,0.115
1453.0,0.117
1457.0,0.12
1461.0,0.125
1465.0,0.13
1469.0,0.136
1473.0,0.141
1477.0,0.147
1481.0,0.155
1485.0,0.163
1489.0,0.171
1493.0,0.179
1497.0,0.188
1501.0,0.197
1505.0,0.207
1509.0,0.217
1513.0,0.226
1517.0,0.234
1521.0,0.242
1525.0,0.249
1529.0,0.256
1533.0,0.261
1537.0,0.265
1541.0,0.267
1545.0,0.269
1549.0,0.27
1553.0,0.271
1557.0,0.273
1561.0,0.274
1565.0,0.276
1569.0,0.279
1573.0,0.283
1577.0,0.289
1581.0,0.296
1585.0,0.303
1589.0,0.309
1593.0,0.317
1597.0,0.325
1601.0,0.333
1605.0,0.341
1609.0,0.35
1613.0,0.359
1617.0,0.368
1621.0,0.377
1625.0,0.386
1629.0,0.395
1633.0,0.403
1637.0,0.411
1641.0,0.421
1645.0,0.429
1649.0,0.437
1653.0,0.445
1657.0,0.453
1661.0,0.459
1665.0,0.465
1669.0,0.47
1673.0,0.476
1677.0,0.481
1681.0,0.484
1685.0,0.486
1689.0,0.487
1693.0,0.486
1697.0,0.483
1701.0,0.481
1705.0,0.478
1709.0,0.474
1713.0,0.469
1717.0,0.463
1721.0,0.457
1725.0,0.45
1729.0,0.444
1733.0,0.437
1737.0,0.43
1741.0,0.42
1745.0,0.41
1749.0,0.4
1753.0,0.391
1757.0,0.381
1761.0,0.372
1765.0,0.364
1769.0,0.357
1773.0,0.35
1777.0,0.342
1781.0,0.336
1785.0,0.33
1789.0,0.324
1793.0,0.32
1797.0,0.315
1801.0,0.31
1805.0,0.305
1809.0,0.302
1813.0,0.298
1817.0,0.295
1821.0,0.292
1825.0,0.291
1829.0,0.29
1833.0,0.289
1837.0,0.288
1841.0,0.287
1845.0,0.285
1849.0,0.282
1853.0,0.278
1857.0,0.272
1861.0,0.264
1865.0,0.252
1869.0,0.238
1873.0,0.222
1877.0,0.204
1881.0,0.183
1885.0,0.16
1889.0,0.137
1893.0,0.115
1897.0,0.095
1901.0,0.078
1905.0,0.065
1909.0,0.054
1913.0,0.046
1917.0,0.04
1921.0,0.036
1925.0,0.034
1929.0,0.032
1933.0,0.03
1937.0,0.029
1941.0,0.028
1945.0,0.027
1949.0,0.026
1953.0,0.026
1957.0,0.027
1961.0,0.026
1965.0,0.027
1969.0,0.028
1973.0,0.029
1977.0,0.031
1981.0,0.033
1985.0,0.034
1989.0,0.036
1993.0,0.038
1997.0,0.039
2001.0,0.039
2005.0,0.039
2009.0,0.04
2013.0,0.041
2017.0,0.043
2021.0,0.044
2025.0,0.046
2029.0,0.049
2033.0,0.053
2037.0,0.057
2041.0,0.061
2045.0,0.065
2049.0,0.068
2053.0,0.071
2057.0,0.075
2061.0,0.078
2065.0,0.081
2069.0,0.083
2073.0,0.086
2077.0,0.089
2081.0,0.092
2085.0,0.095
2089.0,0.098
2093.0,0.101
2097.0,0.103
2101.0,0.105
2105.0,0.107
2109.0,0.109
2113.0,0.11
2117.0,0.112
2121.0,0.115
2125.0,0.117
2129.0,0.119
2133.0,0.12
2137.0,0.122
2141.0,0.124
2145.0,0.124
2149.0,0.125
2153.0,0.125
2157.0,0.126
2161.0,0.127
2165.0,0.127
2169.0,0.127
2173.0,0.127
2177.0,0.127
2181.0,0.127
2185.0,0.126
2189.0,0.126
2193.0,0.126
2197.0,0.126
2201.0,0.125
2205.0,0.125
2209.0,0.126
2213.0,0.126
2217.0,0.126
2221.0,0.125
2225.0,0.126
2229.0,0.126
2233.0,0.125
2237.0,0.124
2241.0,0.124
2245.0,0.124
2249.0,0.125
2253.0,0.125
2257.0,0.125
2261.0,0.124
2265.0,0.124
2269.0,0.123
2273.0,0.123
2277.0,0.122
2281.0,0.12
2285.0,0.118
2289.0,0.116
2293.0,0.114
2297.0,0.112
2301.0,0.11
2305.0,0.107
2309.0,0.103
2313.0,0.1
2317.0,0.097
2321.0,0.093
2325.0,0.09
2329.0,0.086
2333.0,0.082
2337.0,0.077
2341.0,0.074
2345.0,0.071
2349.0,0.068
2353.0,0.064
2357.0,0.061
2361.0,0.058
2365.0,0.056
2369.0,0.054
2373.0,0.051
2377.0,0.049
2381.0,0.047
2385.0,0.046
2389.0,0.045
2393.0,0.044
2397.0,0.043
2401.0,0.042
2405.0,0.04
2409.0,0.039
2413.0,0.038
2417.0,0.038
2421.0,0.038
2425.0,0.038
2429.0,0.037
2433.0,0.036
2437.0,0.036
2441.0,0.035
2445.0,0.034
2449.0,0.034
2453.0,0.033
2457.0,0.033
2461.0,0.032
2465.0,0.032
2469.0,0.032
2473.0,0.032
2477.0,0.032
2481.0,0.032
2485.0,0.032
2489.0,0.032
2493.0,0.032
2497.0,0.032
2501.0,0.03
2505.0,0.03
