Database of Origin,Crowley et al 1991
589.0,0.852
590.0,0.852
591.0,0.853
592.0,0.853
593.0,0.853
594.0,0.853
595.0,0.853
596.0,0.853
597.0,0.852
598.0,0.852
599.0,0.852
600.0,0.853
601.0,0.853
602.0,0.854
603.0,0.854
604.0,0.855
605.0,0.855
606.0,0.856
607.0,0.856
608.0,0.857
609.0,0.858
610.0,0.858
611.0,0.859
612.0,0.86
613.0,0.861
614.0,0.862
615.0,0.863
616.0,0.863
617.0,0.864
618.0,0.864
619.0,0.864
620.0,0.864
621.0,0.865
622.0,0.865
623.0,0.865
624.0,0.866
625.0,0.867
626.0,0.868
627.0,0.869
628.0,0.869
629.0,0.87
630.0,0.871
631.0,0.871
632.0,0.871
633.0,0.871
634.0,0.871
635.0,0.871
636.0,0.871
637.0,0.871
638.0,0.871
639.0,0.871
640.0,0.872
641.0,0.872
642.0,0.872
643.0,0.873
644.0,0.873
645.0,0.874
646.0,0.874
647.0,0.875
648.0,0.876
649.0,0.877
650.0,0.877
651.0,0.878
652.0,0.879
653.0,0.879
654.0,0.879
655.0,0.879
656.0,0.879
657.0,0.879
658.0,0.879
659.0,0.879
660.0,0.879
661.0,0.879
662.0,0.88
663.0,0.88
664.0,0.881
665.0,0.881
666.0,0.882
667.0,0.882
668.0,0.883
669.0,0.884
670.0,0.884
671.0,0.884
672.0,0.884
673.0,0.884
674.0,0.884
675.0,0.884
676.0,0.883
677.0,0.883
678.0,0.883
679.0,0.884
680.0,0.884
681.0,0.884
682.0,0.884
683.0,0.884
684.0,0.885
685.0,0.885
686.0,0.886
687.0,0.886
688.0,0.887
689.0,0.887
690.0,0.887
691.0,0.887
692.0,0.887
693.0,0.887
694.0,0.887
695.0,0.887
696.0,0.887
697.0,0.887
698.0,0.887
699.0,0.887
700.0,0.887
701.0,0.887
702.0,0.888
703.0,0.888
704.0,0.888
705.0,0.889
706.0,0.889
707.0,0.888
708.0,0.888
709.0,0.888
710.0,0.887
711.0,0.887
712.0,0.887
713.0,0.887
714.0,0.888
715.0,0.888
716.0,0.888
717.0,0.888
718.0,0.889
719.0,0.889
720.0,0.889
721.0,0.889
722.0,0.889
723.0,0.889
724.0,0.889
725.0,0.889
726.0,0.889
727.0,0.889
728.0,0.889
729.0,0.889
730.0,0.889
731.0,0.89
732.0,0.89
733.0,0.89
734.0,0.891
735.0,0.891
736.0,0.891
737.0,0.891
738.0,0.89
739.0,0.89
740.0,0.891
741.0,0.891
742.0,0.891
743.0,0.891
744.0,0.891
745.0,0.892
746.0,0.892
747.0,0.892
748.0,0.892
749.0,0.892
750.0,0.892
751.0,0.891
752.0,0.891
753.0,0.891
754.0,0.892
755.0,0.892
756.0,0.892
757.0,0.893
758.0,0.893
759.0,0.893
760.0,0.893
761.0,0.893
762.0,0.893
763.0,0.893
764.0,0.893
765.0,0.893
766.0,0.893
767.0,0.894
768.0,0.894
769.0,0.895
770.0,0.895
771.0,0.895
772.0,0.895
773.0,0.895
774.0,0.895
775.0,0.895
776.0,0.896
777.0,0.896
778.0,0.896
779.0,0.897
780.0,0.897
781.0,0.897
782.0,0.897
783.0,0.897
784.0,0.897
785.0,0.897
786.0,0.897
787.0,0.897
788.0,0.898
789.0,0.898
790.0,0.898
791.0,0.898
792.0,0.899
793.0,0.899
794.0,0.899
795.0,0.899
796.0,0.899
797.0,0.899
798.0,0.899
799.0,0.899
800.0,0.899
801.0,0.899
802.0,0.899
803.0,0.899
804.0,0.898
805.0,0.897
809.0,0.897
813.0,0.898
817.0,0.898
821.0,0.897
825.0,0.898
829.0,0.895
833.0,0.895
837.0,0.895
841.0,0.895
845.0,0.895
849.0,0.896
853.0,0.897
857.0,0.898
861.0,0.899
865.0,0.898
869.0,0.898
873.0,0.898
877.0,0.897
881.0,0.897
885.0,0.897
889.0,0.898
893.0,0.899
897.0,0.9
901.0,0.9
905.0,0.898
909.0,0.897
913.0,0.897
917.0,0.897
921.0,0.897
925.0,0.895
929.0,0.895
933.0,0.896
937.0,0.894
941.0,0.893
945.0,0.893
949.0,0.893
953.0,0.891
957.0,0.888
961.0,0.885
965.0,0.883
969.0,0.882
973.0,0.883
977.0,0.887
981.0,0.889
985.0,0.889
989.0,0.89
993.0,0.893
997.0,0.895
1001.0,0.897
1005.0,0.9
1009.0,0.902
1013.0,0.902
1017.0,0.901
1021.0,0.9
1025.0,0.9
1029.0,0.901
1033.0,0.902
1037.0,0.905
1041.0,0.905
1045.0,0.905
1049.0,0.905
1053.0,0.905
1057.0,0.904
1061.0,0.902
1065.0,0.903
1069.0,0.903
1073.0,0.902
1077.0,0.902
1081.0,0.904
1085.0,0.905
1089.0,0.906
1093.0,0.905
1097.0,0.903
1101.0,0.899
1105.0,0.898
1109.0,0.896
1113.0,0.895
1117.0,0.895
1121.0,0.896
1125.0,0.897
1129.0,0.893
1133.0,0.89
1137.0,0.888
1141.0,0.884
1145.0,0.88
1149.0,0.874
1153.0,0.866
1157.0,0.856
1161.0,0.848
1165.0,0.846
1169.0,0.853
1173.0,0.865
1177.0,0.874
1181.0,0.879
1185.0,0.882
1189.0,0.884
1193.0,0.885
1197.0,0.884
1201.0,0.883
1205.0,0.884
1209.0,0.887
1213.0,0.888
1217.0,0.89
1221.0,0.892
1225.0,0.891
1229.0,0.892
1233.0,0.894
1237.0,0.895
1241.0,0.895
1245.0,0.895
1249.0,0.895
1253.0,0.894
1257.0,0.894
1261.0,0.894
1265.0,0.894
1269.0,0.892
1273.0,0.891
1277.0,0.891
1281.0,0.892
1285.0,0.889
1289.0,0.889
1293.0,0.888
1297.0,0.887
1301.0,0.885
1305.0,0.882
1309.0,0.88
1313.0,0.876
1317.0,0.872
1321.0,0.868
1325.0,0.862
1329.0,0.854
1333.0,0.845
1337.0,0.84
1341.0,0.836
1345.0,0.835
1349.0,0.835
1353.0,0.837
1357.0,0.836
1361.0,0.835
1365.0,0.834
1369.0,0.829
1373.0,0.823
1377.0,0.808
1381.0,0.79
1385.0,0.772
1389.0,0.757
1393.0,0.748
1397.0,0.743
1401.0,0.733
1405.0,0.718
1409.0,0.701
1413.0,0.681
1417.0,0.663
1421.0,0.651
1425.0,0.647
1429.0,0.655
1433.0,0.67
1437.0,0.691
1441.0,0.713
1445.0,0.732
1449.0,0.748
1453.0,0.759
1457.0,0.766
1461.0,0.766
1465.0,0.764
1469.0,0.758
1473.0,0.754
1477.0,0.761
1481.0,0.779
1485.0,0.795
1489.0,0.806
1493.0,0.813
1497.0,0.818
1501.0,0.821
1505.0,0.827
1509.0,0.831
1513.0,0.834
1517.0,0.836
1521.0,0.838
1525.0,0.839
1529.0,0.839
1533.0,0.84
1537.0,0.841
1541.0,0.843
1545.0,0.845
1549.0,0.848
1553.0,0.85
1557.0,0.854
1561.0,0.856
1565.0,0.855
1569.0,0.856
1573.0,0.855
1577.0,0.855
1581.0,0.856
1585.0,0.857
1589.0,0.856
1593.0,0.855
1597.0,0.857
1601.0,0.86
1605.0,0.862
1609.0,0.863
1613.0,0.863
1617.0,0.862
1621.0,0.861
1625.0,0.861
1629.0,0.861
1633.0,0.861
1637.0,0.862
1641.0,0.863
1645.0,0.862
1649.0,0.863
1653.0,0.863
1657.0,0.862
1661.0,0.86
1665.0,0.857
1669.0,0.855
1673.0,0.852
1677.0,0.851
1681.0,0.85
1685.0,0.849
1689.0,0.847
1693.0,0.846
1697.0,0.845
1701.0,0.842
1705.0,0.837
1709.0,0.836
1713.0,0.833
1717.0,0.828
1721.0,0.823
1725.0,0.818
1729.0,0.812
1733.0,0.807
1737.0,0.801
1741.0,0.793
1745.0,0.786
1749.0,0.779
1753.0,0.772
1757.0,0.766
1761.0,0.76
1765.0,0.757
1769.0,0.754
1773.0,0.752
1777.0,0.752
1781.0,0.754
1785.0,0.757
1789.0,0.76
1793.0,0.764
1797.0,0.769
1801.0,0.774
1805.0,0.779
1809.0,0.785
1813.0,0.787
1817.0,0.789
1821.0,0.79
1825.0,0.79
1829.0,0.788
1833.0,0.786
1837.0,0.781
1841.0,0.778
1845.0,0.774
1849.0,0.769
1853.0,0.762
1857.0,0.755
1861.0,0.747
1865.0,0.737
1869.0,0.724
1873.0,0.709
1877.0,0.693
1881.0,0.673
1885.0,0.649
1889.0,0.62
1893.0,0.585
1897.0,0.542
1901.0,0.49
1905.0,0.434
1909.0,0.381
1913.0,0.34
1917.0,0.324
1921.0,0.341
1925.0,0.382
1929.0,0.432
1933.0,0.475
1937.0,0.508
1941.0,0.532
1945.0,0.551
1949.0,0.567
1953.0,0.582
1957.0,0.595
1961.0,0.607
1965.0,0.616
1969.0,0.624
1973.0,0.633
1977.0,0.642
1981.0,0.651
1985.0,0.659
1989.0,0.667
1993.0,0.674
1997.0,0.683
2001.0,0.69
2005.0,0.697
2009.0,0.704
2013.0,0.71
2017.0,0.714
2021.0,0.717
2025.0,0.72
2029.0,0.721
2033.0,0.723
2037.0,0.726
2041.0,0.727
2045.0,0.726
2049.0,0.725
2053.0,0.724
2057.0,0.722
2061.0,0.72
2065.0,0.717
2069.0,0.715
2073.0,0.713
2077.0,0.709
2081.0,0.705
2085.0,0.7
2089.0,0.694
2093.0,0.69
2097.0,0.689
2101.0,0.689
2105.0,0.69
2109.0,0.691
2113.0,0.692
2117.0,0.694
2121.0,0.697
2125.0,0.699
2129.0,0.7
2133.0,0.701
2137.0,0.702
2141.0,0.702
2145.0,0.702
2149.0,0.701
2153.0,0.7
2157.0,0.699
2161.0,0.697
2165.0,0.695
2169.0,0.694
2173.0,0.692
2177.0,0.69
2181.0,0.687
2185.0,0.684
2189.0,0.681
2193.0,0.677
2197.0,0.674
2201.0,0.672
2205.0,0.668
2209.0,0.665
2213.0,0.663
2217.0,0.66
2221.0,0.655
2225.0,0.651
2229.0,0.648
2233.0,0.644
2237.0,0.641
2241.0,0.638
2245.0,0.634
2249.0,0.631
2253.0,0.628
2257.0,0.626
2261.0,0.625
2265.0,0.625
2269.0,0.623
2273.0,0.621
2277.0,0.621
2281.0,0.621
2285.0,0.621
2289.0,0.62
2293.0,0.619
2297.0,0.618
2301.0,0.618
2305.0,0.615
2309.0,0.613
2313.0,0.612
2317.0,0.611
2321.0,0.61
2325.0,0.607
2329.0,0.605
2333.0,0.602
2337.0,0.599
2341.0,0.594
2345.0,0.589
2349.0,0.583
2353.0,0.577
2357.0,0.57
2361.0,0.562
2365.0,0.556
2369.0,0.55
2373.0,0.544
2377.0,0.536
2381.0,0.527
2385.0,0.517
2389.0,0.508
2393.0,0.498
2397.0,0.486
2401.0,0.475
2405.0,0.464
2409.0,0.453
2413.0,0.442
2417.0,0.429
2421.0,0.417
2425.0,0.403
2429.0,0.391
2433.0,0.379
2437.0,0.369
2441.0,0.358
2445.0,0.348
2449.0,0.34
2453.0,0.332
2457.0,0.326
2461.0,0.322
2465.0,0.318
2469.0,0.316
2473.0,0.313
2477.0,0.311
2481.0,0.311
2485.0,0.312
2489.0,0.313
2493.0,0.315
2497.0,0.317
2501.0,0.322
2505.0,0.322
